School ID,Name of School,"Elementary, Middle, or High School",ZIP Code,Adequate Yearly Progress Made? ,StandardTrack,OnTrue,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon ,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,3 Student Atte-1nce,Rate of Misconducts (per 100 students) ,3 Teacher Atte-1nce,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade 3 ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students) ,General Services Route ,Freshman on Track Rate %,Community Area Number,Community Area Name
610312,Mary E McDowell Elementary School,ES,60619,FALSE,FALSE,FALSE,Level 2,FALSE,-1,,3,49,-1,,-1,,4,74,3,53,-1,-1,-1,-1,95.50%,3.1,96.10%,100.00%,79.3,53.8,39,54.2,50.8,64.4,-1,-1,-1,-1,-1,-1,21,16.1,0,-0.5,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,47,-1,48,CALUMET HEIGHTS
610127,Mary Gage Peterson Elementary School,ES,60625,FALSE,TRUE,FALSE,Level 1,FALSE,4,62,-1,-1,3,49,3,58,-1,-1,-1,-1,3,51,3,48,95.50%,10.3,96.70%,100.00%,72.7,37.7,53.1,47.1,51.6,52.1,59.7,52.2,49.2,51.9,34,44.7,35.5,27.5,-0.3,0,Yellow,Yellow,33.3,83.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,860,31,-1,13,FalseRTH PARK
610046,Mary Lyon Elementary School,ES,60634,FALSE,TRUE,FALSE,Level 2,FALSE,3,55,-1,-1,3,42,2,38,-1,-1,-1,-1,2,45,3,51,95.90%,3.7,97.00%,99.30%,72,-1,42.9,51.1,68.1,70.2,61.6,59,62.9,55.6,37.6,36.4,29.5,23.7,-0.3,0.4,Yellow,Yellow,24.3,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1423,30,-1,19,BELMONT CRAGIN
609888,Mary Mapes Dodge Elementary Renaissance Academy,ES,60612,FALSE,FALSE,FALSE,Level 2,FALSE,3,57,4,61,4,68,4,73,4,77,5,83,4,56,4,57,94.40%,12.7,97.10%,100.00%,-1,-1,51.4,49.7,53.1,55.2,53.2,54,59,51.1,12,22,29.4,16,0.4,-1.6,Yellow,Red,43.1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,434,38,-1,27,EAST GARFIELD PARK
610365,Mary McLeod Bethune Elementary School,ES,60612,FALSE,FALSE,TRUE,Level 3,FALSE,3,53,3,47,3,53,2,39,2,31,3,46,4,56,4,58,93.30%,25.8,97.60%,98.00%,50,-1,13.8,13.8,44,49.1,22.1,24.1,57,46,6.7,16.7,6.1,4.4,1.3,-0.4,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,37,-1,27,EAST GARFIELD PARK
610240,Matthew A Henson Elementary School,ES,60623,FALSE,FALSE,TRUE,Level 3,FALSE,2,37,-1,-1,2,34,2,22,-1,-1,-1,-1,4,55,4,63,90.90%,13.2,95.70%,97.90%,70.1,46.8,19,8.6,48.6,52.1,15.7,17.1,30.3,34.7,3.6,32.1,3.5,1.7,-0.8,-1.9,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,36,-1,29,FalseRTH LAW-1LE
609935,Matthew Gallistel Elementary Language Academy,ES,60617,FALSE,TRUE,FALSE,Level 2,FALSE,3,49,3,45,2,37,2,32,3,49,3,40,3,50,2,44,95.10%,5.9,96.30%,100.00%,66.7,53.6,40.1,23.7,48.7,62.2,46.7,34,62.8,58.6,17.4,27.7,17.8,12.9,-0.6,0.9,Red,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1408,47,-1,52,EAST SIDE
610362,Medgar Evers Elementary School,ES,60628,FALSE,FALSE,FALSE,Level 1,FALSE,2,27,-1,-1,2,35,3,49,-1,-1,-1,-1,4,56,4,55,94.90%,18.1,96.10%,100.00%,66.4,46.7,48.3,39.7,59.1,71.9,67.2,43.9,54.1,51.2,17.6,21.6,17.3,14.8,1,0.4,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367,49,-1,73,WASHINGTON HEIGHTS
609928,Melville W Fuller Elementary School,ES,60653,FALSE,FALSE,TRUE,Level 3,FALSE,2,22,-1,-1,2,32,2,33,-1,-1,-1,-1,3,51,4,55,91.80%,40.2,93.90%,100.00%,40.9,21.4,10.4,2.4,50,40,6.8,10.9,22.4,34.8,6.3,12.5,3.6,1.4,-1.3,-1.3,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,241,40,-1,38,GRAND BOULEVARD
610055,Michael Faraday Elementary School,ES,60624,FALSE,FALSE,FALSE,Level 2,FALSE,2,35,-1,-1,4,65,4,66,-1,-1,-1,-1,3,50,3,50,93.30%,39.4,94.60%,100.00%,56.4,34,34.4,17.2,53.2,73.3,59.8,22.9,80.6,63.5,17.1,17.1,17.9,7,1.7,-1.1,Green,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,194,38,-1,27,EAST GARFIELD PARK
609832,Michael M Byrne Elementary School,ES,60638,TRUE,TRUE,TRUE,Level 3,FALSE,4,63,4,61,2,35,2,38,3,59,3,57,3,49,2,45,94.60%,51.8,95.80%,94.00%,74.3,69.6,50.2,42.9,43.7,67.6,44.9,48.1,45.8,36.5,21.5,34.2,23.1,24.8,-1.2,-1.1,Red,Red,19.3,56.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,705,44,-1,56,GARFIELD RIDGE
610208,Mildred I Lavizzo Elementary School,ES,60628,FALSE,FALSE,TRUE,Level 3,FALSE,1,15,2,35,3,41,3,46,2,39,2,30,3,48,3,51,91.50%,39.1,95.00%,95.70%,49.6,33.3,5.7,15.6,35.7,39.8,24.3,30.1,65.6,68.9,4.3,17,6.1,4.6,0.6,0.5,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,394,48,-1,49,ROSELAND
609830,Milton Brunson Math & Science Specialty Elementary School ,ES,60651,FALSE,FALSE,TRUE,Level 3,FALSE,2,30,-1,-1,2,30,3,45,-1,-1,-1,-1,3,47,4,55,91.30%,16.6,95.00%,100.00%,64.4,43.9,21.1,18.7,44.4,36.4,22.6,19,33.6,45.2,3.4,8.6,8.8,5.4,-0.3,-0.6,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,658,36,-1,25,AUSTIN
610011,Minnie Mars Jamieson Elementary School,ES,60659,FALSE,TRUE,FALSE,Level 1,FALSE,4,64,3,50,4,62,4,66,3,55,3,41,3,52,3,53,95.70%,8.1,96.20%,100.00%,79.1,-1,63.8,58,70.1,72.1,57.6,67.2,66.1,62.7,30.5,35.4,37.5,23.7,0.3,0.6,Yellow,Yellow,38.1,42.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,811,32,-1,2,WEST RIDGE
610257,Morton School of Excellence,ES,60612,FALSE,FALSE,TRUE,Level 1,FALSE,3,53,3,49,4,66,4,63,5,86,5,95,3,52,4,59,93.60%,73.9,97.10%,100.00%,-1,-1,43.2,36.8,57.9,62.2,38.6,36,65.3,49,7.1,7.1,16.3,8.4,2.8,0.5,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,349,34,-1,23,HUMBOLDT PARK
610075,Moses Montefiore Special Elementary School,ES,60608,-1,FALSE,Falset Applicable,Level 3,FALSE,2,28,-1,-1,3,42,1,14,-1,-1,-1,-1,2,46,4,54,80.40%,251.6,93.50%,100.00%,-1,-1,-1,-1,-1,-1,0,2.9,35.5,32.3,0,0,0,0,-0.6,-0.1,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,38,-1,28,NEAR WEST SIDE
610082,Mount Greenwood Elementary School,ES,60655,TRUE,TRUE,FALSE,Level 1,FALSE,5,84,-1,-1,3,58,2,38,-1,-1,-1,-1,-1,-1,-1,-1,96.00%,2.9,96.10%,98.50%,85.8,-1,64.6,71.2,66.9,63.1,72,71.6,63.1,51.6,41.3,65.3,39.5,39.2,-0.1,0.3,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,909,49,-1,74,MOUNT GREENWOOD
610086,Mount VerFalsen Elementary School,ES,60643,FALSE,FALSE,FALSE,Level 2,FALSE,2,31,2,26,3,42,3,44,1,14,1,19,3,47,3,52,93.30%,76.6,94.10%,100.00%,41.2,36.5,18.8,17.1,37.5,52.5,29.3,40.5,74.5,75,0,4.3,14.6,9.8,1,0.7,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,290,49,-1,73,WASHINGTON HEIGHTS
609806,Myra Bradwell Communications Arts & Sciences Elementary School,ES,60649,FALSE,TRUE,TRUE,Level 3,FALSE,2,31,2,35,3,41,3,50,3,52,3,54,3,49,4,54,92.10%,75.9,96.40%,100.00%,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4,10.8,6.3,4.3,1.2,-1.2,Green,Red,-1,-1,11.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,775,46,-1,43,SOUTH SHORE
609952,Nathanael Greene Elementary School,ES,60609,FALSE,FALSE,FALSE,Level 2,TRUE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,3,48,4,54,95.50%,3.8,96.20%,98.60%,-1,-1,43.2,44.7,58.3,49.7,-1,-1,-1,-1,-1,-1,23.2,20.2,-1.2,0.2,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,631,39,-1,59,MCKINLEY PARK
609960,Nathan Hale Elementary School,ES,60638,TRUE,TRUE,FALSE,Level 2,FALSE,3,55,4,63,3,51,3,56,4,75,4,65,4,55,3,52,94.50%,9.8,96.20%,96.50%,53.8,34.4,43.3,49,55.2,56.2,35.1,54.6,53.6,55.1,12.5,29.5,19.3,15.6,-0.5,0.4,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,872,44,-1,64,CLEARING
610134,Nathaniel Pope Elementary School,ES,60623,FALSE,FALSE,TRUE,Level 3,FALSE,3,48,-1,-1,4,73,5,83,-1,-1,-1,-1,-1,-1,-1,-1,91.60%,54.2,95.80%,93.50%,50,-1,19.3,17.6,40,60.9,33.3,21.9,64.8,70.2,0,10.5,4.5,6.8,0.2,-0.6,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,37,-1,29,FalseRTH LAW-1LE
610348,Nathan R Goldblatt Elementary School,ES,60624,FALSE,FALSE,TRUE,Level 3,FALSE,3,49,-1,-1,5,80,5,99,-1,-1,-1,-1,3,53,4,58,92.90%,57.7,95.60%,100.00%,66.7,56,44.7,17.2,56.8,69.3,55.1,23.5,67.7,31.3,-1,-1,11.7,7.5,0.7,-1.1,Green,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,268,36,-1,26,WEST GARFIELD PARK
609876,Nathan S Davis Elementary School,ES,60632,FALSE,TRUE,FALSE,Level 1,FALSE,3,43,-1,-1,3,41,3,46,-1,-1,-1,-1,3,48,3,50,95.10%,2.4,95.90%,94.00%,42.1,-1,35.4,20.7,44.4,55.3,39.2,24.3,61.4,48.2,18.6,26.7,16.2,9.2,0.5,1,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1032,39,-1,58,BRIGHTON PARK
610231,National Teachers Elementary Academy,ES,60616,FALSE,FALSE,FALSE,Level 1,FALSE,4,67,4,70,4,65,4,60,3,59,3,46,4,56,4,61,94.70%,9.2,96.30%,100.00%,56.8,36.7,45.6,48.5,62.5,70.4,25.6,42.9,57.8,61.5,10,10,16.5,12.7,0.4,1.1,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,446,40,-1,33,NEAR SOUTH SIDE
610085,Near Falserth Elementary School,ES,60642,-1,TRUE,Falset Applicable,Level 3,FALSE,3,50,-1,-1,2,27,2,23,-1,-1,-1,-1,-1,-1,-1,-1,80.20%,58.3,94.80%,98.10%,-1,-1,0,0,41.2,21.7,0,3.8,39.6,31.3,0,0,1.3,0,-1.8,-1.6,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,35,-1,24,WEST TOWN
610284,New Field Elementary School,ES,60626,FALSE,TRUE,FALSE,Level 2,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,3,51,4,56,96.20%,3.1,95.60%,99.00%,74.2,52.7,32.1,25.2,40.4,55.9,-1,-1,-1,-1,-1,-1,23.2,10.9,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,696,32,-1,1,ROGERS PARK
609792,Newton Bateman Elementary School,ES,60618,FALSE,TRUE,FALSE,Level 2,FALSE,3,55,2,36,3,50,3,47,2,25,2,34,3,52,3,52,96.20%,0.2,96.70%,99.10%,68,33.4,35.8,36.6,54.2,49.6,52.6,47.1,65.1,57.6,12.5,34.5,21.7,16.1,-0.8,-0.1,Red,Yellow,27.4,67.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1015,31,-1,16,IRVING PARK
609793,Nicholson TechFalselogy Academy,ES,60621,FALSE,FALSE,FALSE,Level 2,FALSE,3,48,2,37,4,74,4,73,3,42,2,39,-1,-1,-1,-1,93.40%,6,97.00%,100.00%,-1,-1,39.1,18.6,54.1,58.5,64.3,34.5,69.4,56.7,21.2,21.2,22.6,8.9,1.9,-0.2,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,464,45,-1,68,ENGLEWOOD
609961,NiFalses Heroes Elementary Academic Center,ES,60617,FALSE,FALSE,TRUE,Level 2,FALSE,2,36,-1,-1,4,61,3,55,-1,-1,-1,-1,3,48,3,49,93.90%,25.9,95.00%,100.00%,52.5,35.7,33.9,28.1,52.8,62.1,44.2,27.9,66.3,59.5,3.6,16.4,14.7,9.4,0.9,0.5,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,435,47,-1,46,SOUTH CHICAGO
609810,Falserman A Bridge Elementary School,ES,60634,FALSE,TRUE,FALSE,Level 2,FALSE,4,67,-1,-1,3,49,2,35,-1,-1,-1,-1,3,51,3,48,95.60%,6.6,96.60%,98.40%,73,43,56.5,45.8,55.9,74,-1,-1,-1,-1,33,38.6,27.8,18.9,-0.3,-0.9,Yellow,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1004,30,-1,17,DUNNING
610354,Falserth River Elementary School,ES,60625,FALSE,TRUE,FALSE,Level 2,FALSE,4,67,4,60,3,53,3,51,3,47,3,47,3,50,3,51,95.60%,20.1,96.00%,100.00%,46.2,55.8,47.9,39.4,56.3,64.1,27.8,35.1,35.7,54.9,22.2,40.7,19.6,13.7,-0.2,-0.3,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,359,31,-1,14,ALBANY PARK
610099,Falserwood Park Elementary School,ES,60631,TRUE,TRUE,FALSE,Level 1,FALSE,5,99,5,86,4,69,4,68,2,31,2,32,4,57,3,52,95.50%,0.3,95.60%,100.00%,75.2,57.8,69.3,65.8,56.3,52.7,90.3,77.7,57.3,61.2,64.1,69.2,50.5,39,-1.8,-0.9,Red,Red,94.7,69.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,359,30,-1,10,FalseRWOOD PARK
610201,Ole A Thorp Elementary Scholastic Academy,ES,60634,FALSE,TRUE,FALSE,Level 1,FALSE,4,70,4,61,3,47,3,40,3,47,3,57,3,50,3,50,96.40%,25.8,95.80%,100.00%,80.6,62.3,62.3,65,56.8,55.9,73.9,66.5,64.8,61.5,46.8,58.5,48.8,38.7,0.8,-0.5,Green,Yellow,33.7,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,834,30,-1,17,DUNNING
610300,Oliver S Westcott Elementary School,ES,60620,FALSE,FALSE,TRUE,Level 2,FALSE,2,30,3,41,3,48,3,54,3,47,3,47,2,46,3,48,92.60%,31.5,94.80%,100.00%,-1,14.7,36.4,27.9,50.4,48.5,27.9,31.3,43.5,51.5,6,20,7,6,0.3,0.5,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,45,-1,44,CHATHAM
609997,Oliver Wendell Holmes Elementary School,ES,60621,FALSE,FALSE,TRUE,Level 3,FALSE,2,21,-1,-1,2,23,3,41,-1,-1,-1,-1,3,48,3,48,87.00%,139.8,92.40%,97.90%,40,30.5,17.7,8,28.8,33.1,20.8,8.8,41.8,20.2,3.1,9.4,5,3,-0.8,-2.3,Red,Red,9.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,334,45,-1,68,ENGLEWOOD
610105,Oriole Park Elementary School,ES,60656,FALSE,TRUE,FALSE,Level 1,FALSE,5,99,-1,-1,5,88,4,71,-1,-1,-1,-1,4,60,2,46,96.50%,2.3,95.50%,98.40%,84.4,-1,86,78.1,59.6,77.5,91.4,85.1,81.1,67,69.6,72.9,75.1,54.7,1.1,-0.2,Green,Yellow,87.1,53.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,648,30,-1,10,FalseRWOOD PARK
610329,Orozco Fine Arts & Sciences Elementary School,ES,60608,FALSE,TRUE,FALSE,Level 1,FALSE,3,55,-1,-1,2,34,3,44,-1,-1,-1,-1,3,50,3,53,97.60%,1.4,96.40%,100.00%,92.9,78.6,82.8,67,73.9,77,50.1,45,51,52,18.8,33.8,30.2,17.4,-0.6,-0.1,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,636,39,-1,31,LOWER WEST SIDE
609811,Orville T Bright Elementary School,ES,60617,FALSE,TRUE,TRUE,Level 3,FALSE,1,18,-1,-1,2,28,2,27,-1,-1,-1,-1,2,41,2,42,92.20%,55.7,95.30%,100.00%,50.5,19,30.4,28.2,65.1,64.8,35.8,32.3,74.1,61.3,0,17.9,8.2,5.9,2.4,0.6,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,47,-1,51,SOUTH DEERING
610367,Oscar DePriest Elementary School,ES,60644,FALSE,FALSE,TRUE,Level 2,FALSE,2,35,2,39,3,47,3,53,3,51,2,39,3,47,4,54,92.70%,20,95.60%,94.10%,66.4,62,26.8,18.4,42.9,43.2,35.8,45.9,78.2,76.9,0,9.1,4.8,9.8,0.9,2.3,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,524,36,-1,25,AUSTIN
610059,Oscar F Mayer Elementary School,ES,60614,FALSE,TRUE,FALSE,Level 2,FALSE,4,67,-1,-1,2,35,3,46,-1,-1,-1,-1,-1,-1,-1,-1,95.00%,11.4,95.20%,100.00%,79.6,-1,47.9,36.8,53.1,59.8,26.9,37.4,37.8,46.8,16.4,32.7,18.1,17,-0.6,0.1,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,605,33,-1,7,LINCOLN PARK
610021,Pablo Casals Elementary School,ES,60651,FALSE,FALSE,TRUE,Level 3,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,2,42,2,43,92.00%,47.1,95.90%,97.20%,45.1,32.1,23.6,14.6,46.7,39.7,24.6,25.8,45.4,67.2,8.2,18.4,9.6,5,-1.1,-0.3,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,505,34,-1,23,HUMBOLDT PARK
610115,Park MaFalser Elementary School,ES,60637,FALSE,FALSE,TRUE,Level 3,FALSE,2,28,3,42,3,42,3,48,4,69,4,67,4,55,4,54,94.90%,16.6,96.30%,100.00%,-1,-1,17.6,16,43.3,45.3,28.9,26.5,75,66.2,3.6,3.6,6.2,5.7,1.7,1.2,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,352,46,-1,69,GREATER GRAND CROSSING
610116,Parkside Elementary Community Academy,ES,60649,FALSE,FALSE,TRUE,Level 3,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,2,42,2,43,89.80%,90.7,94.90%,100.00%,57.3,33.6,17.3,7.8,45.2,44,19,22.6,41.7,53.3,9.5,4.8,5.6,3.5,-0.2,-0.1,Yellow,Yellow,-1,-1,11.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,348,46,-1,43,SOUTH SHORE
609988,Patrick Henry Elementary School,ES,60618,FALSE,TRUE,FALSE,Level 1,FALSE,3,45,3,56,3,46,3,43,4,68,3,45,3,52,3,49,95.10%,4.3,95.90%,100.00%,56.6,35.5,42.1,38.1,68.2,61.3,30.4,48.2,44.6,75,-1,-1,12.5,12.3,0.6,1,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,650,31,-1,16,IRVING PARK
610003,Paul Cuffe Math-Science TechFalselogy Academy Elementary School,ES,60620,FALSE,FALSE,TRUE,Level 3,FALSE,3,51,4,60,3,45,3,54,4,66,5,83,3,48,3,51,93.60%,46.9,95.40%,98.50%,72.4,72.1,44.3,44.9,63,68.8,54.2,44.3,54.8,52.4,23.1,40,20.6,15.6,-0.5,-1.1,Red,Red,28.8,21.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,512,45,-1,71,AUBURN GRESHAM
610146,Paul Revere Elementary School,ES,60619,FALSE,FALSE,TRUE,Level 3,FALSE,2,36,-1,-1,3,42,3,56,-1,-1,-1,-1,3,49,3,47,92.40%,33.3,94.60%,89.30%,46.5,38.4,10.7,16.4,55,49.1,15.7,25.7,50.6,61.1,6.7,16.7,3.5,3.4,-2.4,-0.4,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320,46,-1,69,GREATER GRAND CROSSING
609791,Perkins Bass Elementary School,ES,60621,FALSE,FALSE,TRUE,Level 3,FALSE,2,28,3,50,3,47,3,57,3,52,3,42,3,47,3,49,92.10%,28.9,96.40%,100.00%,61.7,42.2,15.5,15.9,45.3,31.5,23.9,18.6,53.6,38.8,7.3,11.9,5,6,-0.1,0.9,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,45,-1,68,ENGLEWOOD
610145,Peter A Reinberg Elementary School,ES,60634,FALSE,TRUE,FALSE,Level 1,FALSE,4,60,3,51,2,35,2,30,4,60,3,54,3,47,2,45,95.80%,8.2,95.70%,99.50%,70.9,46.3,50.6,39.6,51.3,66,45,39.1,56.3,49.6,19.8,25.7,24,14.7,-0.3,0.5,Yellow,Yellow,25,80.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,832,30,-1,15,PORTAGE PARK
609867,Peter Cooper Elementary Dual Language Academy,ES,60608,FALSE,TRUE,FALSE,Level 2,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,96.20%,5.7,96.30%,100.00%,62.7,28.7,37.1,26.1,43.5,44.6,-1,-1,-1,-1,-1,-1,9.6,10.7,0.5,1.3,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,709,39,-1,31,LOWER WEST SIDE
610147,Philip Rogers Elementary School,ES,60645,FALSE,TRUE,FALSE,Level 1,FALSE,5,81,4,76,4,68,4,62,4,75,4,64,3,53,3,51,96.40%,3,95.10%,100.00%,77.3,50.9,49.8,47.2,60.9,61.9,73,52.7,75.1,53.6,37.3,52.5,34.3,28.3,0.7,0.7,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,735,32,-1,2,WEST RIDGE
609777,Phillip D Armour Elementary School,ES,60608,FALSE,TRUE,TRUE,Level 2,FALSE,2,36,-1,-1,2,34,1,14,-1,-1,-1,-1,3,53,3,51,93.90%,16,95.80%,98.00%,67.7,26.5,16.5,24,37.8,43.6,29.8,24,51.5,44.9,3.8,11.5,10.1,8.7,-0.5,0.3,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,365,40,-1,60,BRIDGEPORT
610090,Phillip Murray Elementary Language Academy,ES,60615,TRUE,TRUE,FALSE,Level 2,FALSE,4,66,-1,-1,2,34,2,37,-1,-1,-1,-1,4,56,3,53,95.60%,3.5,95.90%,100.00%,70.2,-1,66.9,67.4,55.1,61.8,43.6,58,53,42,-1,-1,35,36,-0.4,0.1,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,533,46,-1,41,HYDE PARK
609981,Phobe Apperson Hearst Elementary School,ES,60638,FALSE,FALSE,TRUE,Level 3,FALSE,2,33,-1,-1,2,31,2,27,-1,-1,-1,-1,2,45,2,44,92.10%,25.5,95.80%,97.90%,52.2,48.8,14.9,10.7,29.7,40,29.5,22.2,50,47.1,7.1,10.7,4.9,6.7,-0.2,-1.6,Yellow,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,364,44,-1,56,GARFIELD RIDGE
610013,Pilsen Elementary Community Academy,ES,60608,FALSE,TRUE,FALSE,Level 1,FALSE,3,43,3,40,3,49,3,55,1,16,2,37,-1,-1,-1,-1,96.00%,9.4,96.70%,100.00%,58.1,36.1,23.7,19.4,46.3,46.7,35.7,33.3,50,51.2,-1,-1,18,12.8,-1,0.3,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,447,39,-1,31,LOWER WEST SIDE
610135,Portage Park Elementary School,ES,60641,FALSE,TRUE,FALSE,Level 2,FALSE,4,62,-1,-1,3,46,2,32,-1,-1,-1,-1,3,48,3,53,94.20%,3.7,95.90%,100.00%,67.3,33.8,53.7,41.6,45.9,61.1,62.8,55.3,51.2,44.1,27.1,37.4,22.9,21.1,-0.2,0.8,Yellow,Green,22,66.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1139,30,-1,15,PORTAGE PARK
610138,Pulaski International Academy Elmentary School,ES,60647,FALSE,TRUE,FALSE,Level 1,FALSE,4,68,3,45,3,54,3,57,2,26,2,23,3,47,3,47,96.10%,1.7,96.20%,100.00%,75.2,48.5,38.3,38.5,54.5,58.3,56.7,46,71.1,56.7,33.3,44,24.2,19.4,0.5,1.2,Green,Green,37.3,53.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,864,35,-1,22,LOGAN SQUARE
609842,Rachel Carson Elementary School,ES,60629,FALSE,FALSE,FALSE,Level 2,FALSE,2,38,2,36,3,45,3,56,2,26,2,36,3,50,3,51,97.60%,3.9,97.70%,100.00%,68.5,-1,44,35,63.2,75.8,40.8,45.5,59.8,59.5,18.1,24.4,19.4,12.2,-0.4,0.2,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1222,43,-1,63,GAGE PARK
